"DateTime","Net APY","Supply APY","Borrow APY","Staking APY"
"2024-10-05 12:00:00",0.04548531144261883,0.0007589405951992982,0.18397000455149645,0.228696375398916
"2024-10-05 13:00:00",0.04327717984907911,0.0007798507213866678,0.18415248673227655,0.226649815859969
"2024-10-05 14:00:00",0.043309225185947015,0.0007798670581028712,0.1841252057096771,0.22665456383752125
"2024-10-05 15:00:00",0.042816121745267444,0.0007798834092202403,0.1846230776644703,0.2266593160005175
"2024-10-05 16:00:00",0.0427577630803708,0.0007798997907819715,0.18468621372204025,0.22666407701162908
"2024-10-05 17:00:00",0.04240352497885336,0.000779916183343654,0.18504523242417223,0.22666884121968192
"2024-10-05 18:00:00",0.04230970360309458,0.0007799326093935216,0.1851438441667822,0.22667361516048326
"2024-10-05 19:00:00",0.042810793482739,0.0007799490108894897,0.1846475374932786,0.22667838196512813
"2024-10-05 20:00:00",0.0429713074194468,0.0007799653795089912,0.18449179717487174,0.22668313921480954
"2024-10-05 21:00:00",0.042989276466541965,0.0007799860170973755,0.18447860545211417,0.22668789590155877
"2024-10-05 22:00:00",0.04306328253271463,0.0007790692586790478,0.18440843821099742,0.226692651485033
"2024-10-05 23:00:00",0.04312930525346703,0.0007789817407180228,0.18434708167493408,0.22669740518768308
"2024-10-06 00:00:00",0.04322861272065748,0.0007792534240259823,0.18425279785544568,0.22670215715207717
"2024-10-06 01:00:00",0.04332120078156759,0.0007794421448063048,0.18416514800128406,0.22670690663804535
"2024-10-06 02:00:00",0.043329291372452006,0.0007787293330597438,0.18416109276154005,0.2267116548009323
"2024-10-06 03:00:00",0.0438475724923032,0.0007787503621591503,0.18364757533281972,0.22671639746296376
"2024-10-06 04:00:00",0.04392327266999266,0.0007788737969816496,0.1835767329655001,0.2267211318385111
"2024-10-06 05:00:00",0.04402545769411165,0.0007794731735731656,0.18347987858868892,0.2267258631092274
"2024-10-06 06:00:00",0.04382171657316339,0.0007794593511083032,0.18368833951815805,0.22673059674021315
"2024-10-06 07:00:00",0.04371430151005393,0.0007794755130110937,0.18380050971917533,0.22673533571621815
"2024-10-06 08:00:00",0.043772307598412774,0.0007794690316344881,0.18374723653519673,0.22674007510197502
"2024-10-06 09:00:00",0.043767319290301726,0.0007794843265578119,0.18375697896712734,0.22674481393087126
"2024-10-06 10:00:00",0.043786236289548586,0.0007795057343165978,0.1837428219745687,0.2267495525298007
"2024-10-06 11:00:00",0.044290817298914875,0.0007795526642183143,0.18324302077932655,0.22675428541402312
"2024-10-06 12:00:00",0.04826248524931023,0.0007793508092915599,0.18287556253753393,0.2303586969775526
"2024-10-06 13:00:00",0.052049345749086956,0.000779148926667583,0.18269100587338316,0.23396120269580253
"2024-10-06 14:00:00",0.05201612606797856,0.0007791653998895611,0.18272910284543187,0.23396606351352087
"2024-10-06 15:00:00",0.052119183244782374,0.0007791817459970221,0.18263092422623298,0.23397092572501832
"2024-10-06 16:00:00",0.05215190071770734,0.0007793092429779375,0.18260319228885963,0.23397578376358902
"2024-10-06 17:00:00",0.0521549557644522,0.0007793260896106403,0.18260501405021634,0.2339806437250579
"2024-10-06 18:00:00",0.05219602091462475,0.0007793766546584157,0.18256885873919945,0.2339855029991658
"2024-10-06 19:00:00",0.052528864507376094,0.0007794487373142259,0.18224094030930374,0.2339903560793656
"2024-10-06 20:00:00",0.0525482027566089,0.0007787950755744872,0.18222579811800965,0.23399520579904406
"2024-10-06 21:00:00",0.052569478885025,0.0007785449520569676,0.18220912087727534,0.23400005481024336
"2024-10-06 22:00:00",0.05254349873075673,0.0007785610881895,0.18223996705577444,0.23400490469834168
"2024-10-06 23:00:00",0.05254570078328913,0.0007785772276955211,0.18224263204478472,0.23400975560037832
"2024-10-07 00:00:00",0.052320929260231464,0.0007783870197830001,0.18247206411514336,0.23401460635559182
"2024-10-07 01:00:00",0.052158963411615494,0.0007783136915755249,0.18263881710182903,0.234019466821869
"2024-10-07 02:00:00",0.05220028888783912,0.0007782811961494658,0.18260231938180269,0.23402432707349233
"2024-10-07 03:00:00",0.0523386960146589,0.0007782872056996141,0.18246877715669355,0.23402918596565284
"2024-10-07 04:00:00",0.052232863292033416,0.0007782893068462892,0.18257947031717167,0.2340340443023588
"2024-10-07 05:00:00",0.05226475164060304,0.0007783054615814064,0.1825524559030353,0.2340389020820569
"2024-10-07 06:00:00",0.052289714623143135,0.0007783203978454517,0.18253236851544274,0.23404376274074043
"2024-10-07 07:00:00",0.052536982041069075,0.0007783264430847324,0.18228996269907688,0.23404861829706122
"2024-10-07 08:00:00",0.05254232462172703,0.0007720810894504054,0.18228322618518483,0.23405346971746147
"2024-10-07 09:00:00",0.05258463150710185,0.0007695577618282012,0.18224324904900738,0.23405832279428104
"2024-10-07 10:00:00",0.05270226016293117,0.0007695464231544548,0.18213045826710939,0.2340631720068861
"2024-10-07 11:00:00",0.05164697688602707,0.0007623946994881288,0.1831856780749575,0.23407026026149644
